AD_LEVEL,TA_ID,TAMBON_E,AM_ID,AMPHOE_E,CH_ID,CHANGWAT_E,LAT,LONG
4,600117,Bueng Senat,6001,Mueang Nakhon Sawan,60,Nakhon Sawan,15.734,100.140
4,730609,Tha Talat,7306,Sam Phran,73,Nakhon Pathom,13.751,100.234
4,101101,,1011,Lat Krabang,10,Bangkok,13.723,100.771
4,300107,Pru Yai,3001,Mueang Nakhon Ratchasima,30,Nakhon Ratchasima,14.994,102.052
4,140406,Bang Yitho,1404,Bang Sai,14,Phra Nakhon Si Ayutthaya,14.299,100.445
4,140509,Namtao,1405,Bang Ban,14,Phra Nakhon Si Ayutthaya,14.339,100.438
4,501907,Nong Phueng,5019,Saraphi,50,Chiang Mai,18.735,99.021
4,141502,Kathum,1415,Maha Rat,14,Phra Nakhon Si Ayutthaya,14.546,100.556
4,191303,Phueng Ruang,1913,Chaloem Phra Kiet,19,Saraburi,14.607,100.931
4,200110,Nong Mai Daeng,2001,Mueang Chon Buri,20,Chon Buri,13.406,101.003
4,150507,Chamlong,1505,Sawaeng Ha,15,Ang Thong,14.741,100.364
4,700806,Pa Kai,7008,Pak Tho,70,Ratchaburi,13.412,99.827
4,141206,Hua Wiang,1412,Sena,14,Phra Nakhon Si Ayutthaya,14.376,100.402
4,600104,Khwae Yai,6001,Mueang Nakhon Sawan,60,Nakhon Sawan,15.712,100.174
4,311001,Lam Plai Mat,3110,Lam Plai Mat,31,Buri Ram,15.019,102.834
4,240211,Sao Cha-Ngo,2402,Bang Khla,24,Chachoengsao,13.683,101.152
4,670304,Fai Na Saeng,6703,Lom Sak,67,Phetchabun,16.811,101.206
4,140117,Khlong Suan Phu,1401,Phra Nakhon Si Ayutthaya,14,Phra Nakhon Si Ayutthaya,14.334,100.595
4,760203,Bang Khem,7602,Khao Yoi,76,Phetchaburi,13.284,99.838
4,740308,Chet Rio,7403,Ban Phaeo,74,Samut Sakhon,13.639,100.141
4,700119,Phong Sawai,7001,Mueang Ratchaburi,70,Ratchaburi,13.545,99.848
4,700805,Pak Tho,7008,Pak Tho,70,Ratchaburi,13.382,99.841
4,610507,Mok Thaeo,6105,Nong Khayang,61,Uthai Thani,15.338,99.991
4,150304,Rong Chang,1503,Pa Mok,15,Ang Thong,14.488,100.472
4,240504,Khlong Ban Pho,2405,Ban Pho,24,Chachoengsao,13.572,101.057
4,700402,Prasatsit,7004,Damnoen Saduak,70,Ratchaburi,13.555,100.036
4,901509,Hua Khao,9015,Singhanakhon,90,Songkhla,7.181,100.570
4,760208,Huai Rong,7602,Khao Yoi,76,Phetchaburi,13.316,99.841
4,190304,Khok Tum,1903,Nong Khae,19,Saraburi,14.421,100.784
4,710509,Don Khamin,7105,Tha Maka,71,Kanchanaburi,13.884,99.826
4,140505,Mahaphram,1405,Bang Ban,14,Phra Nakhon Si Ayutthaya,14.364,100.505
4,140203,Tha Luang,1402,Tha Ruea,14,Phra Nakhon Si Ayutthaya,14.548,100.764
4,940504,Krawa,9405,Mayo,94,Pattani,6.759,101.441
4,730201,Thung Kraphang Hom,7302,Kamphaeng Saen,73,Nakhon Pathom,13.991,99.983
4,170407,Rong Chang,1704,Phrom Buri,17,Sing Buri,14.801,100.425
4,104001,,1040,Bang Khae,10,Bangkok,13.698,100.409
4,250805,Bang Kung,2508,Si Maha Phot,25,Prachin Buri,13.964,101.483
4,900804,Krasae Sin,9008,Krasae Sin,90,Songkhla,7.566,100.337
4,150109,Hua Phai,1501,Mueang Ang Thong,15,Ang Thong,14.553,100.474
4,140210,Tha Chao Sanuk,1402,Tha Ruea,14,Phra Nakhon Si Ayutthaya,14.543,100.717
4,730406,Don Ruak,7304,Don Tum,73,Nakhon Pathom,13.890,100.117
4,120105,Tha Sai,1201,Mueang Nonthaburi,12,Nonthaburi,13.884,100.501
4,130114,Lak Hok,1301,Mueang Pathum Thani,13,Pathum Thani,13.963,100.590
4,610202,Thung Na Thai,6102,Thap Than,61,Uthai Thani,15.450,99.926
4,700122,Ban Rai,7001,Mueang Ratchaburi,70,Ratchaburi,13.511,99.845
4,940403,Ban Nok,9404,Panare,94,Pattani,6.812,101.479
4,120301,Bang Muang,1203,Bang Yai,12,Nonthaburi,13.838,100.406
4,331014,Tae,3310,Uthumphon Phisai,33,Si Sa Ket,15.120,104.178
4,700706,Ban Khong,7007,Photharam,70,Ratchaburi,13.681,99.888
4,940918,Laem Pho,9409,Yaring,94,Pattani,6.942,101.296
4,230203,Hat Lek,2302,Khlong Yai,23,Trat,11.699,102.909
4,501910,Tha Wang Tan,5019,Saraphi,50,Chiang Mai,18.718,99.007
4,730320,Bang Phra,7303,Nakhon Chai Si,73,Nakhon Pathom,13.891,100.206
4,260103,Ban Yai,2601,Mueang Nakhon Nayok,26,Nakhon Nayok,14.221,101.225
4,730318,Huai Phlu,7303,Nakhon Chai Si,73,Nakhon Pathom,13.878,100.233
4,730405,Ban Luang,7304,Don Tum,73,Nakhon Pathom,13.911,100.150
4,910203,Yan Sue,9102,Khuan Don,91,Satun,6.767,100.065
4,700111,Phikun Thong,7001,Mueang Ratchaburi,70,Ratchaburi,13.575,99.866
4,104002,,1040,Bang Khae,10,Bangkok,13.720,100.400
4,150506,Huai Phai,1505,Sawaeng Ha,15,Ang Thong,14.789,100.324
4,640402,Ban Krang,6404,Kong Krailat,64,Sukhothai,16.947,99.939
4,150402,Inthapramun,1504,Pho Thong,15,Ang Thong,14.651,100.425
4,901506,Chalae,9015,Singhanakhon,90,Songkhla,7.308,100.441
4,650112,Chom Thong,6501,Mueang Phitsanulok,65,Phitsanulok,16.902,100.215
4,140423,Khok Chang,1404,Bang Sai,14,Phra Nakhon Si Ayutthaya,14.123,100.492
4,140413,Ho Mok,1404,Bang Sai,14,Phra Nakhon Si Ayutthaya,14.259,100.474
4,750305,Mueang Mai,7503,Amphawa,75,Samut Songkhram,13.433,99.910
4,141405,Nong Mai Sung,1414,Uthai,14,Phra Nakhon Si Ayutthaya,14.376,100.751
4,540106,Mueang Mo,5401,Mueang Phrae,54,Phrae,18.163,100.210
4,930106,Na Thom,9301,Mueang Phatthalung,93,Phatthalung,7.585,100.002
4,740205,Bang Yang,7402,Krathum Baen,74,Samut Sakhon,13.652,100.226
4,150201,Chorakhe Rong,1502,Chaiyo,15,Ang Thong,14.658,100.482
4,940802,Mai Kaen,9408,Mai Kaen,94,Pattani,6.647,101.669
4,540102,Na Chak,5401,Mueang Phrae,54,Phrae,18.113,100.164
4,140410,Krachaeng,1404,Bang Sai,14,Phra Nakhon Si Ayutthaya,14.279,100.505
4,720410,Ban Laem,7204,Bang Pla Ma,72,Suphan Buri,14.346,100.140
4,940401,Panare,9404,Panare,94,Pattani,6.860,101.484
4,260204,Khok Kruat,2602,Pak Phli,26,Nakhon Nayok,14.180,101.306
4,700807,Wat Yang Ngam,7008,Pak Tho,70,Ratchaburi,13.399,99.864
4,150409,Khok Phutsa,1504,Pho Thong,15,Ang Thong,14.689,100.375
4,190606,Khok Yai,1906,Ban Mo,19,Saraburi,14.606,100.677
4,940203,Bang Kro,9402,Khok Pho,94,Pattani,6.760,101.108
4,140616,Ban Sang,1406,Bang Pa-in,14,Phra Nakhon Si Ayutthaya,14.289,100.668
4,730407,Huai Duan,7304,Don Tum,73,Nakhon Pathom,13.902,100.100
4,104901,,1049,Thung Khu,10,Bangkok,13.651,100.510
4,750206,Don Manora,7502,Bang Khonthi,75,Samut Songkhram,13.499,100.018
4,160101,Thale Chup Son,1601,Mueang Lop Buri,16,Lop Buri,14.804,100.634
4,760124,Nong Phlap,7601,Mueang Phetchaburi,76,Phetchaburi,13.048,100.000
4,110102,,1101,Mueang Samut Prakan,11,Samut Prakarn,13.649,100.617
4,510105,Pratu Pa,5101,Mueang Lamphun,51,Lamphun,18.623,98.986
4,750303,Tha Kha,7503,Amphawa,75,Samut Songkhram,13.466,99.993
4,190308,Phon Thong,1903,Nong Khae,19,Saraburi,14.425,100.813
4,940915,Manang Yong,9409,Yaring,94,Pattani,6.813,101.402
4,150104,Pa Ngio,1501,Mueang Ang Thong,15,Ang Thong,14.612,100.413
4,130706,Chiang Rak Yai,1307,Sam Khok,13,Pathum Thani,14.057,100.574
4,190902,Khun Khlon,1909,Phra Phutthabat,19,Saraburi,14.713,100.831
4,801607,Bang Nop,8016,Hua Sai,80,Nakhon Si Thammarat,8.104,100.261
4,510108,Ban Paen,5101,Mueang Lamphun,51,Lamphun,18.523,98.951
4,150113,Khlong Wua,1501,Mueang Ang Thong,15,Ang Thong,14.578,100.432
4,700106,Khung Nam Won,7001,Mueang Ratchaburi,70,Ratchaburi,13.508,99.898
4,140904,Nong Nam Sai,1409,Phachi,14,Phra Nakhon Si Ayutthaya,14.457,100.751
4,140506,Kop Chao,1405,Bang Ban,14,Phra Nakhon Si Ayutthaya,14.347,100.485
4,100601,,1006,Bang Kapi,10,Bangkok,13.786,100.635
4,190507,Khok Sa-At,1905,Nong Saeng,19,Saraburi,14.456,100.802
4,140607,Ban Wa,1406,Bang Pa-in,14,Phra Nakhon Si Ayutthaya,14.258,100.616
4,501502,Nong Kaeo,5015,Hang Dong,50,Chiang Mai,18.674,98.933
4,901505,Wat Khanun,9015,Singhanakhon,90,Songkhla,7.304,100.497
4,451608,Ban Bak,4516,Si Somdet,45,Roi Et,15.987,103.518
4,200603,Wat Luang,2006,Phanat Nikhom,20,Chon Buri,13.518,101.161
4,801211,Bang Sala,8012,Pak Phanang,80,Nakhon Si Thammarat,8.246,100.185
4,610113,Thung Yai,6101,Mueang Uthai Thani,61,Uthai Thani,15.483,99.974
4,190107,Khok Sawang,1901,Mueang Saraburi,19,Saraburi,14.510,100.886
4,640604,Ban Na,6406,Si Samrong,64,Sukhothai,17.171,99.835
4,920608,Khao Khao,9206,Huai Yot,92,Trang,7.811,99.618
4,160115,Tha Sala,1601,Mueang Lop Buri,16,Lop Buri,14.792,100.671
4,920411,Ko Sukon,9204,Palian,92,Trang,7.101,99.581
4,640709,Mueang Bang Yom,6407,Sawankhalok,64,Sukhothai,17.214,99.876
4,141211,Ban Thaeo,1412,Sena,14,Phra Nakhon Si Ayutthaya,14.301,100.348
4,640710,Tha Thong,6407,Sawankhalok,64,Sukhothai,17.212,99.850
4,941003,Prachan,9410,Yarang,94,Pattani,6.797,101.289
4,190601,Ban Mo,1906,Ban Mo,19,Saraburi,14.616,100.724
4,170601,In Buri,1706,In Buri,17,Sing Buri,15.009,100.329
4,240516,Saen Phu Dat,2405,Ban Pho,24,Chachoengsao,13.582,101.015
4,960101,Bang Nak,9601,Mueang Narathiwat,96,Narathiwat,6.424,101.820
4,760703,Pak Thale,7607,Ban Laem,76,Phetchaburi,13.144,100.040
4,240502,Ko Rai,2405,Ban Pho,24,Chachoengsao,13.678,100.958
4,104203,,1042,Sai Mai,10,Bangkok,13.898,100.630
4,240515,Sanam Chan,2405,Ban Pho,24,Chachoengsao,13.594,101.066
4,120602,Bang Talat,1206,Pak Kret,12,Nonthaburi,13.896,100.521
4,940901,Talo,9409,Yaring,94,Pattani,6.782,101.353
4,940908,Ya Mu,9409,Yaring,94,Pattani,6.855,101.372
4,220604,Phlio,2206,Laem Sing,22,Chanthaburi,12.516,102.161
4,140306,Bang Rakam,1403,Nakhon Luang,14,Phra Nakhon Si Ayutthaya,14.466,100.589
4,700507,Don Krabueang,7005,Ban Pong,70,Ratchaburi,13.769,99.891
4,550601,Rim,5506,Tha Wang Pha,55,Nan,19.119,100.798
4,140717,Ban Khlo,1407,Bang Pahan,14,Phra Nakhon Si Ayutthaya,14.532,100.586
4,501210,Tung Dom,5012,San Pa Tong,50,Chiang Mai,18.613,98.920
4,720105,Phai Khwang,7201,Mueang Saphan Buri,72,Suphan Buri,14.470,100.165
4,190312,Nong Khaem,1903,Nong Khae,19,Saraburi,14.339,100.797
4,900707,Pak Trae,9007,Ranot,90,Songkhla,7.766,100.358
4,610105,Hat Thanong,6101,Mueang Uthai Thani,61,Uthai Thani,15.382,100.096
4,930107,Prang Mu,9301,Mueang Phatthalung,93,Phatthalung,7.647,100.068
4,760103,Bang Chan,7601,Mueang Phetchaburi,76,Phetchaburi,13.130,100.015
4,700712,Soi Fa,7007,Photharam,70,Ratchaburi,13.721,99.835
4,190901,Phraphutthabat,1909,Phra Phutthabat,19,Saraburi,14.732,100.782
4,501215,Makhun Wan,5012,San Pa Tong,50,Chiang Mai,18.574,98.907
4,230601,Ko Mak,2306,Ko Kut,23,Trat,11.818,102.481
4,700902,Chom Prathat,7009,Wat Phleng,70,Ratchaburi,13.424,99.863
4,730610,Krathum Lom,7306,Sam Phran,73,Nakhon Pathom,13.737,100.322
4,130711,Thai Ko,1307,Sam Khok,13,Pathum Thani,14.105,100.496
4,250809,Hat Yang,2508,Si Maha Phot,25,Prachin Buri,13.988,101.432
4,140303,Bo Phong,1403,Nakhon Luang,14,Phra Nakhon Si Ayutthaya,14.406,100.603
4,240105,Bang Tin Pet,2401,Mueang Chachoengsao,24,Chachoengsao,13.661,101.075
4,200510,Ko Loi,2005,Phan Thong,20,Chon Buri,13.519,101.074
4,700101,Na Mueang,7001,Mueang Ratchaburi,70,Ratchaburi,13.535,99.820
4,670309,Ban Sok,6703,Lom Sak,67,Phetchabun,16.803,101.284
4,200506,Khok Khi Non,2005,Phan Thong,20,Chon Buri,13.552,101.114
4,540105,Thung Hong,5401,Mueang Phrae,54,Phrae,18.188,100.196
4,120406,Lam Pho,1204,Bang Bua Thong,12,Nonthaburi,13.970,100.416
4,940304,Dato,9403,Nong Chik,94,Pattani,6.717,101.244
4,901504,Ram Daeng,9015,Singhanakhon,90,Songkhla,7.290,100.486
4,170501,Thon Samo,1705,Tha Chang,17,Sing Buri,14.765,100.384
4,540805,Tamnak Tham,5408,Nong Muang Khai,54,Phrae,18.271,100.266
4,940407,Khok Krabue,9404,Panare,94,Pattani,6.800,101.520
4,730121,Suan Pan,7301,mueang Nakhon Pathom,73,Nakhon Pathom,13.757,99.947
4,140302,Tha Chang,1403,Nakhon Luang,14,Phra Nakhon Si Ayutthaya,14.511,100.652
4,240506,Don Sai,2405,Ban Pho,24,Chachoengsao,13.631,101.125
4,220605,Khlong Nam Khem,2206,Laem Sing,22,Chanthaburi,12.498,102.123
4,930607,Don Sai,9306,Pak Phayun,93,Phatthalung,7.244,100.321
4,600602,Kao Liao,6006,Kao Liao,60,Nakhon Sawan,15.849,100.085
4,840601,Talat Chaiya,8406,Chaiya,84,Surat Thani,9.391,99.198
4,930101,Khu Ha Sa Wan,9301,Mueang Phatthalung,93,Phatthalung,7.625,100.085
4,103202,,1032,Prawet,10,Bangkok,13.687,100.656
4,480511,Kut Chim,4805,That Phanom,48,Nakhon Phanom,17.059,104.726
4,900101,Bo Yang,9001,Muaeng Songkhla,90,Songkhla,7.198,100.596
4,901403,Mae Thom,9014,Bang Klam,90,Songkhla,7.100,100.456
4,140701,Bang Pahan,1407,Bang Pahan,14,Phra Nakhon Si Ayutthaya,14.458,100.558
4,200508,Na Pradu,2005,Phan Thong,20,Chon Buri,13.497,101.099
4,740307,Lak Song,7403,Ban Phaeo,74,Samut Sakhon,13.614,100.134
4,670406,Na Saeng,6704,Lom Kao,67,Phetchabun,16.857,101.229
4,670302,Wat Pa,6703,Lom Sak,67,Phetchabun,16.795,101.234
4,190113,Taling Chan,1901,Mueang Saraburi,19,Saraburi,14.544,100.956
4,920109,Bang Rak,9201,Mueang Trang,92,Trang,7.558,99.577
4,451703,Muang Lat,4517,Changhan,45,Roi Et,16.204,103.543
4,420101,Kut Pong,4201,Mueang Loei,42,Loei,17.493,101.732
4,140402,Bang Phli,1404,Bang Sai,14,Phra Nakhon Si Ayutthaya,14.212,100.465
4,240402,Tha Sa-An,2404,Bang Pakong,24,Chachoengsao,13.553,100.995
4,940405,Khuan,9404,Panare,94,Pattani,6.762,101.493
4,140204,Ban Rom,1402,Tha Ruea,14,Phra Nakhon Si Ayutthaya,14.567,100.698
4,540117,Mae Yom,5401,Mueang Phrae,54,Phrae,18.187,100.157
4,160303,Thalung Lek,1603,Khok Samrong,16,Lop Buri,15.064,100.680
4,110103,,1101,Mueang Samut Prakan,11,Samut Prakarn,13.601,100.622
4,750102,Bang Khan Taek,7501,Mueang Samut Songkhram,75,Samut Songkhram,13.384,99.955
4,730603,Hom Kret,7306,Sam Phran,73,Nakhon Pathom,13.779,100.240
4,610114,Noen Chaeng,6101,Mueang Uthai Thani,61,Uthai Thani,15.460,100.031
4,940916,Rata Panyang,9409,Yaring,94,Pattani,6.822,101.353
4,160803,Thung Tha Chang,1608,Sa Bot,16,Lop Buri,15.169,100.817
4,700708,Don Sai,7007,Photharam,70,Ratchaburi,13.632,99.858
4,200618,Ban Chang,2006,Phanat Nikhom,20,Chon Buri,13.435,101.213
4,460401,Rong Kham,4604,Rong Kham,46,Kalasin,16.266,103.737
4,190506,Kai Sao,1905,Nong Saeng,19,Saraburi,14.516,100.793
4,150414,Bang Chao Cha,1504,Pho Thong,15,Ang Thong,14.695,100.398
4,301015,Don Wai,3010,Non Sung,30,Nakhon Ratchasima,15.116,102.287
4,740111,Khok Krabue,7401,Mueang Samut Sakhon,74,Samut Sakhon,13.599,100.333
4,940112,Bara Ho,9401,Mueang Pattani,94,Pattani,6.829,101.267
4,700709,Chet Samian,7007,Photharam,70,Ratchaburi,13.638,99.828
4,130707,Ban Pathum,1307,Sam Khok,13,Pathum Thani,14.067,100.546
4,102901,,1029,Bang Su,10,Bangkok,13.820,100.529
4,510802,Nong Yuang,5108,Wiang Nong Long,51,Lamphun,18.415,98.780
4,670322,Pak Duk,6703,Lom Sak,67,Phetchabun,16.720,101.249
4,220606,Bang Sa Kao,2206,Laem Sing,22,Chanthaburi,12.511,102.109
4,500711,Mueang Kaeo,5007,Mae Rim,50,Chiang Mai,18.898,98.983
4,210313,Pak Nam Krasae,2103,Klaeng,21,Rayong,12.717,101.709
4,940911,Piya Mumang,9409,Yaring,94,Pattani,6.823,101.376
4,130709,Chiang Rak Noi,1307,Sam Khok,13,Pathum Thani,14.105,100.567
4,191011,Mueang Kao,1910,Sao Hai,19,Saraburi,14.540,100.825
4,940708,Lahan,9407,Sai Buri,94,Pattani,6.659,101.627
4,311608,Huai Racha,3116,Huai Rat,31,Buri Ram,14.982,103.203
4,730111,Nakhon Pathom,7301,mueang Nakhon Pathom,73,Nakhon Pathom,13.848,100.044
4,141408,Nong Nam Som,1414,Uthai,14,Phra Nakhon Si Ayutthaya,14.320,100.714
4,190311,Nong Khai Nam,1903,Nong Khae,19,Saraburi,14.360,100.878
4,130113,Suan Phrik Thai,1301,Mueang Pathum Thani,13,Pathum Thani,14.018,100.568
4,760106,Ban Kum,7601,Mueang Phetchaburi,76,Phetchaburi,13.156,99.941
4,250704,Nong Saeng,2507,Prachantakham,25,Prachin Buri,14.052,101.563
4,200602,Na Phrathat,2006,Phanat Nikhom,20,Chon Buri,13.468,101.147
4,750308,Plai Phongphang,7503,Amphawa,75,Samut Songkhram,13.385,99.923
4,100905,,1009,Phra Khanong,10,Bangkok,13.692,100.626
4,140411,Ban Klueng,1404,Bang Sai,14,Phra Nakhon Si Ayutthaya,14.309,100.499
4,190703,Ban Luang,1907,Don Phut,19,Saraburi,14.571,100.620
4,141505,Bang Na,1415,Maha Rat,14,Phra Nakhon Si Ayutthaya,14.576,100.581
4,610203,Khao Khi Foi,6102,Thap Than,61,Uthai Thani,15.469,99.939
4,110206,,1102,Bang Bo,11,Samut Prakarn,13.659,100.925
4,550105,Thuem Thong,5501,Mueang Nan,55,Nan,18.797,100.712
4,441008,Ku Santarat,4410,Na Dun,44,Maha Sarakham,15.719,103.277
4,240505,Khlong Prawet,2405,Ban Pho,24,Chachoengsao,13.630,101.024
4,900709,Ra Wa,9007,Ranot,90,Songkhla,7.713,100.378
4,200116,Samet,2001,Mueang Chon Buri,20,Chon Buri,13.326,100.951
4,730703,Mahasawat,7307,Phutthamonthon,73,Nakhon Pathom,13.815,100.262
4,120305,Bang Yai,1203,Bang Yai,12,Nonthaburi,13.837,100.375
4,300122,Talat,3001,Mueang Nakhon Ratchasima,30,Nakhon Ratchasima,15.018,102.154
4,141302,Kaeo Fa,1413,Bang Sai,14,Phra Nakhon Si Ayutthaya,14.313,100.326
4,140417,Ban Ma,1404,Bang Sai,14,Phra Nakhon Si Ayutthaya,14.141,100.490
4,140604,Ban Krot,1406,Bang Pa-in,14,Phra Nakhon Si Ayutthaya,14.307,100.604
4,140601,Ban Len,1406,Bang Pa-in,14,Phra Nakhon Si Ayutthaya,14.241,100.598
4,150704,Pho Muang Phan,1507,Samko,15,Ang Thong,14.561,100.254
4,501507,Ban Waen,5015,Hang Dong,50,Chiang Mai,18.701,98.944
4,240404,Bang Samak,2404,Bang Pakong,24,Chachoengsao,13.575,100.936
4,451001,Klang,4510,Selaphum,45,Roi Et,16.024,103.921
4,920106,Na Bin La,9201,Mueang Trang,92,Trang,7.541,99.662
4,300108,Muen Wai,3001,Mueang Nakhon Ratchasima,30,Nakhon Ratchasima,15.011,102.108
4,660413,Phai Luang,6604,Taphan Hin,66,Phichit,16.193,100.428
4,150601,Phai Chamsin,1506,Wiset Chai Chan,15,Ang Thong,14.590,100.366
4,940909,Bang Pu,9409,Yaring,94,Pattani,6.868,101.335
4,300110,Nong Phai Lom,3001,Mueang Nakhon Ratchasima,30,Nakhon Ratchasima,14.947,102.085
4,140812,Chakkarat,1408,Phak Hai,14,Phra Nakhon Si Ayutthaya,14.447,100.340
4,210501,Ban Khai,2105,Ban Khai,21,Rayong,12.775,101.304
4,200901,Sattahip,2009,Sattahip,20,Chon Buri,12.696,100.785
4,500709,Mae Sa,5007,Mae Rim,50,Chiang Mai,18.894,98.945
4,500110,Pa Daet,5001,Mueang Chiang Mai,50,Chiang Mai,18.742,98.978
4,210109,Noen Phra,2101,Mueang Rayong,21,Rayong,12.681,101.223
4,810802,Ko Si Boya,8108,Nuea Khlong,81,Krabi,7.862,99.021
4,320101,Nai Mueang,3201,Mueang Surin,32,Surin,14.884,103.490
4,540108,Mae Lai,5401,Mueang Phrae,54,Phrae,18.215,100.204
4,190315,Nong Nak,1903,Nong Khae,19,Saraburi,14.444,100.891
4,401617,Phu Wiang,4016,Phu Wiang,40,Khon Kaen,16.679,102.364
4,191305,Huai Bong,1913,Chaloem Phra Kiet,19,Saraburi,14.626,100.877
4,940311,Ya Bi,9403,Nong Chik,94,Pattani,6.782,101.246
4,141205,Bang Nom Kho,1412,Sena,14,Phra Nakhon Si Ayutthaya,14.292,100.424
4,760613,Rong Khe,7606,Ban Lat,76,Phetchaburi,13.081,99.891
4,700411,Tha Nat,7004,Damnoen Saduak,70,Ratchaburi,13.544,99.960
4,200104,Saen Suk,2001,Mueang Chon Buri,20,Chon Buri,13.274,100.928
4,331001,Kamphaeng,3310,Uthumphon Phisai,33,Si Sa Ket,15.100,104.150
4,760606,Rai Makham,7606,Ban Lat,76,Phetchaburi,13.017,99.939
4,240115,Nam Daeng,2401,Mueang Chachoengsao,24,Chachoengsao,13.736,100.989
4,730117,Wang Yen,7301,mueang Nakhon Pathom,73,Nakhon Pathom,13.766,100.008
4,730105,Ta Kong,7301,mueang Nakhon Pathom,73,Nakhon Pathom,13.892,100.054
4,740309,Khlong Tan,7403,Ban Phaeo,74,Samut Sakhon,13.641,100.171
4,331102,Bueng Bun,3311,Bueng Bun,33,Si Sa Ket,15.328,104.067
4,940910,Nong Raet,9409,Yaring,94,Pattani,6.849,101.403
4,440106,Don Wan,4401,Mueang Maha Sarakham,44,Maha Sarakham,15.997,103.318
4,141407,Sena,1414,Uthai,14,Phra Nakhon Si Ayutthaya,14.392,100.689
4,160119,Thai Talat,1601,Mueang Lop Buri,16,Lop Buri,14.725,100.563
4,190207,Ban That,1902,Kaeng Khoi,19,Saraburi,14.626,100.997
4,720701,Song Phi Nong,7207,Song Phi Nong,72,Suphan Buri,14.225,100.023
4,551401,Muang Tuet,5514,Phu Phiang,55,Nan,18.756,100.816
4,940215,Chang Hai Tok,9402,Khok Pho,94,Pattani,6.672,101.062
4,850402,Nam Chuet Noi,8504,Kra Buri,85,Ranong,10.427,98.793
4,160501,Tha Wung,1605,Tha Wung,16,Lop Buri,14.820,100.496
4,920209,Yan Sue,9202,Kantang,92,Trang,7.473,99.541
4,150502,Si Phran,1505,Sawaeng Ha,15,Ang Thong,14.725,100.328
4,180503,Huai Krot,1805,Sankhaburi,18,Chai Nat,15.096,100.203
4,700901,Ko San Phra,7009,Wat Phleng,70,Ratchaburi,13.473,99.860
4,610112,Nong Phang Kha,6101,Mueang Uthai Thani,61,Uthai Thani,15.398,99.959
4,240509,Nong Tin Nok,2405,Ban Pho,24,Chachoengsao,13.585,101.107
4,150110,Champa Lo,1501,Mueang Ang Thong,15,Ang Thong,14.539,100.433
4,260304,A Sa,2603,Ban Na,26,Nakhon Nayok,14.226,101.009
4,940502,Thanon,9405,Mayo,94,Pattani,6.750,101.419
4,700509,Nakhon Chum,7005,Ban Pong,70,Ratchaburi,13.773,99.863
4,940406,Tha Nam,9404,Panare,94,Pattani,6.771,101.515
4,940109,Paka Harang,9401,Mueang Pattani,94,Pattani,6.833,101.232
4,940312,Lipa Sa-Ngo,9403,Nong Chik,94,Pattani,6.805,101.231
4,730113,Nong Pak Long,7301,mueang Nakhon Pathom,73,Nakhon Pathom,13.866,99.989
4,190303,Khotchasit,1903,Nong Khae,19,Saraburi,14.391,100.807
4,502101,Pong Tam,5021,Chai Prakan,50,Chiang Mai,19.748,99.145
4,510603,Mae Raeng,5106,Pa Sang,51,Lamphun,18.498,98.910
4,501903,Chomphu,5019,Saraphi,50,Chiang Mai,18.694,99.071
4,700121,Tha Rap,7001,Mueang Ratchaburi,70,Ratchaburi,13.602,99.819
4,250109,Khok Mai Lai,2501,Mueang Prachin Buri,25,Prachin Buri,14.140,101.298
4,501504,Nong Tong,5015,Hang Dong,50,Chiang Mai,18.613,98.945
4,920105,Ban Khuan,9201,Mueang Trang,92,Trang,7.529,99.636
4,540607,Daen Chumphon,5406,Song,54,Phrae,18.365,100.198
4,240409,Phimpha,2404,Bang Pakong,24,Chachoengsao,13.599,100.937
4,860411,Laem Sai,8604,Lang Suan,86,Chumphon,9.962,99.118
4,200505,Nong Hong,2005,Phan Thong,20,Chon Buri,13.389,101.113
4,530101,Tha It,5301,Mueang Uttaradit,53,Uttaradit,17.613,100.079
4,150609,Khlong Khanak,1506,Wiset Chai Chan,15,Ang Thong,14.530,100.337
4,240112,Sothon,2401,Mueang Chachoengsao,24,Chachoengsao,13.680,101.053
4,501310,Mae Pu Kha,5013,San Kamphaeng,50,Chiang Mai,18.785,99.126
4,141605,Song Hong,1416,Ban Phraek,14,Phra Nakhon Si Ayutthaya,14.646,100.519
4,560301,Yuan,5603,Chiang Kham,56,Phayao,19.536,100.293
4,160124,Si Khlong,1601,Mueang Lop Buri,16,Lop Buri,14.681,100.563
4,730312,Sisa Thong,7303,Nakhon Chai Si,73,Nakhon Pathom,13.817,100.143
4,650115,Phlai Chumphon,6501,Mueang Phitsanulok,65,Phitsanulok,16.854,100.226
4,610405,Ban Kao,6104,Nong Chang,61,Uthai Thani,15.427,99.874
4,430104,Kuan Wan,4301,Mueang Nong Khai,43,Nong Khai,17.858,102.700
4,451107,Bo Phan Khan,4511,Suwannaphum,45,Roi Et,15.604,103.898
4,451603,Mueang Plueai,4516,Si Somdet,45,Roi Et,16.011,103.551
4,840105,Bang Bai Mai,8401,Mueang Surat Thani,84,Surat Thani,9.152,99.295
4,130505,Khlong Phra Udom,1305,Lat Lum Kaeo,13,Pathum Thani,13.990,100.449
4,800113,Chai Montri,8001,Mueang Nakhon Si Thammarat,80,Nakhon Si Thammarat,8.401,99.914
4,130109,Bang Duea,1301,Mueang Pathum Thani,13,Pathum Thani,13.990,100.487
